"id";"order_id/id";"product_id/id";"product_uom_qty";"price_unit"
"871";"__import__odoo_insider__.ORD-1128";"__import__odoo_insider__.product_4_variant";"3";"54.193333333333335"
"1335";"__import__odoo_insider__.ORD-1146";"__import__odoo_insider__.product_10_variant";"6";"434.055"
"368";"__import__odoo_insider__.ORD-1147";"__import__odoo_insider__.product_15_variant";"10";"123.301"
"1250";"__import__odoo_insider__.ORD-1114";"__import__odoo_insider__.product_3_variant";"2";"428.64"
"275";"__import__odoo_insider__.ORD-1129";"__import__odoo_insider__.product_20_variant";"8";"268.845"
"1434";"__import__odoo_insider__.ORD-1106";"__import__odoo_insider__.product_6_variant";"7";"146.42000000000002"
"917";"__import__odoo_insider__.ORD-1085";"__import__odoo_insider__.product_1_variant";"5";"240.03000000000003"
"134";"__import__odoo_insider__.ORD-1065";"__import__odoo_insider__.product_12_variant";"7";"479.40000000000003"
"346";"__import__odoo_insider__.ORD-1183";"__import__odoo_insider__.product_11_variant";"10";"37.995999999999995"
"1012";"__import__odoo_insider__.ORD-1114";"__import__odoo_insider__.product_9_variant";"4";"40.8475"
"1213";"__import__odoo_insider__.ORD-1091";"__import__odoo_insider__.product_2_variant";"10";"441.721"
"569";"__import__odoo_insider__.ORD-1030";"__import__odoo_insider__.product_3_variant";"8";"160.49375"
"1295";"__import__odoo_insider__.ORD-1009";"__import__odoo_insider__.product_1_variant";"4";"463.9775"
"436";"__import__odoo_insider__.ORD-1177";"__import__odoo_insider__.product_9_variant";"3";"398.89000000000004"
"1097";"__import__odoo_insider__.ORD-1129";"__import__odoo_insider__.product_2_variant";"7";"245.90285714285713"
"1497";"__import__odoo_insider__.ORD-1193";"__import__odoo_insider__.product_17_variant";"7";"294.4357142857143"
"878";"__import__odoo_insider__.ORD-1036";"__import__odoo_insider__.product_19_variant";"3";"69.51666666666667"
"50";"__import__odoo_insider__.ORD-1122";"__import__odoo_insider__.product_4_variant";"10";"68.44500000000001"
"1388";"__import__odoo_insider__.ORD-1013";"__import__odoo_insider__.product_14_variant";"10";"270.463"
"1421";"__import__odoo_insider__.ORD-1046";"__import__odoo_insider__.product_2_variant";"3";"306.6566666666667"
"528";"__import__odoo_insider__.ORD-1175";"__import__odoo_insider__.product_2_variant";"2";"27.76"
"630";"__import__odoo_insider__.ORD-1095";"__import__odoo_insider__.product_1_variant";"7";"378.4557142857143"
"1145";"__import__odoo_insider__.ORD-1160";"__import__odoo_insider__.product_10_variant";"1";"330.76"
"180";"__import__odoo_insider__.ORD-1192";"__import__odoo_insider__.product_4_variant";"3";"324.96"
"1462";"__import__odoo_insider__.ORD-1063";"__import__odoo_insider__.product_2_variant";"1";"397.31"
"6";"__import__odoo_insider__.ORD-1116";"__import__odoo_insider__.product_2_variant";"5";"271.89"
"771";"__import__odoo_insider__.ORD-1126";"__import__odoo_insider__.product_2_variant";"8";"64.74625"
"1165";"__import__odoo_insider__.ORD-1153";"__import__odoo_insider__.product_10_variant";"1";"61.79"
"876";"__import__odoo_insider__.ORD-1147";"__import__odoo_insider__.product_16_variant";"7";"352.7128571428571"
"250";"__import__odoo_insider__.ORD-1120";"__import__odoo_insider__.product_1_variant";"10";"143.725"
"857";"__import__odoo_insider__.ORD-1008";"__import__odoo_insider__.product_10_variant";"8";"153.0375"
"644";"__import__odoo_insider__.ORD-1163";"__import__odoo_insider__.product_4_variant";"9";"499.8611111111111"
"595";"__import__odoo_insider__.ORD-1126";"__import__odoo_insider__.product_17_variant";"8";"240.33625"
"1429";"__import__odoo_insider__.ORD-1023";"__import__odoo_insider__.product_10_variant";"7";"486.2271428571429"
"155";"__import__odoo_insider__.ORD-1095";"__import__odoo_insider__.product_13_variant";"3";"144.02"
"533";"__import__odoo_insider__.ORD-1073";"__import__odoo_insider__.product_9_variant";"7";"330.8228571428572"
"446";"__import__odoo_insider__.ORD-1115";"__import__odoo_insider__.product_14_variant";"8";"122.2975"
"1408";"__import__odoo_insider__.ORD-1122";"__import__odoo_insider__.product_11_variant";"4";"118.785"
"312";"__import__odoo_insider__.ORD-1021";"__import__odoo_insider__.product_11_variant";"1";"108.44"
"326";"__import__odoo_insider__.ORD-1120";"__import__odoo_insider__.product_4_variant";"4";"317.79"
"45";"__import__odoo_insider__.ORD-1009";"__import__odoo_insider__.product_9_variant";"2";"448.525"
"8";"__import__odoo_insider__.ORD-1090";"__import__odoo_insider__.product_10_variant";"9";"64.23666666666666"
"235";"__import__odoo_insider__.ORD-1136";"__import__odoo_insider__.product_2_variant";"5";"434.36"
"1113";"__import__odoo_insider__.ORD-1173";"__import__odoo_insider__.product_18_variant";"7";"381.9614285714286"
"1455";"__import__odoo_insider__.ORD-1101";"__import__odoo_insider__.product_7_variant";"4";"51.5425"
"186";"__import__odoo_insider__.ORD-1106";"__import__odoo_insider__.product_12_variant";"7";"346.54285714285714"
"1022";"__import__odoo_insider__.ORD-1120";"__import__odoo_insider__.product_13_variant";"7";"317.5585714285714"
"553";"__import__odoo_insider__.ORD-1059";"__import__odoo_insider__.product_1_variant";"6";"362.66333333333336"
"472";"__import__odoo_insider__.ORD-1082";"__import__odoo_insider__.product_17_variant";"9";"283.62"
"314";"__import__odoo_insider__.ORD-1127";"__import__odoo_insider__.product_12_variant";"9";"252.2588888888889"
"611";"__import__odoo_insider__.ORD-1018";"__import__odoo_insider__.product_18_variant";"4";"124.99"
"640";"__import__odoo_insider__.ORD-1184";"__import__odoo_insider__.product_16_variant";"6";"227.79333333333332"
"979";"__import__odoo_insider__.ORD-1041";"__import__odoo_insider__.product_19_variant";"2";"432.09"
"1375";"__import__odoo_insider__.ORD-1034";"__import__odoo_insider__.product_4_variant";"4";"26.1825"
"1130";"__import__odoo_insider__.ORD-1131";"__import__odoo_insider__.product_4_variant";"8";"356.42375"
"911";"__import__odoo_insider__.ORD-1026";"__import__odoo_insider__.product_19_variant";"8";"267.98"
"1423";"__import__odoo_insider__.ORD-1120";"__import__odoo_insider__.product_11_variant";"4";"153.0275"
"377";"__import__odoo_insider__.ORD-1153";"__import__odoo_insider__.product_7_variant";"7";"385.15285714285716"
"1152";"__import__odoo_insider__.ORD-1112";"__import__odoo_insider__.product_9_variant";"4";"219.4325"
"1364";"__import__odoo_insider__.ORD-1132";"__import__odoo_insider__.product_11_variant";"9";"359.0444444444445"
"1459";"__import__odoo_insider__.ORD-1022";"__import__odoo_insider__.product_3_variant";"7";"476.62142857142857"
"1005";"__import__odoo_insider__.ORD-1042";"__import__odoo_insider__.product_18_variant";"1";"207.72"
"29";"__import__odoo_insider__.ORD-1017";"__import__odoo_insider__.product_2_variant";"3";"74.90666666666667"
"1393";"__import__odoo_insider__.ORD-1189";"__import__odoo_insider__.product_10_variant";"5";"430.12399999999997"
"241";"__import__odoo_insider__.ORD-1022";"__import__odoo_insider__.product_8_variant";"8";"229.20125"
"1202";"__import__odoo_insider__.ORD-1116";"__import__odoo_insider__.product_18_variant";"8";"46.925"
"711";"__import__odoo_insider__.ORD-1073";"__import__odoo_insider__.product_12_variant";"3";"230.33666666666667"
"13";"__import__odoo_insider__.ORD-1022";"__import__odoo_insider__.product_8_variant";"1";"137.35"
"943";"__import__odoo_insider__.ORD-1129";"__import__odoo_insider__.product_10_variant";"2";"44.92"
"716";"__import__odoo_insider__.ORD-1044";"__import__odoo_insider__.product_16_variant";"2";"413.405"
"1260";"__import__odoo_insider__.ORD-1163";"__import__odoo_insider__.product_15_variant";"2";"281.185"
"66";"__import__odoo_insider__.ORD-1032";"__import__odoo_insider__.product_16_variant";"10";"204.482"
"1397";"__import__odoo_insider__.ORD-1050";"__import__odoo_insider__.product_3_variant";"4";"451.075"
"1029";"__import__odoo_insider__.ORD-1080";"__import__odoo_insider__.product_16_variant";"6";"279.8616666666667"
"64";"__import__odoo_insider__.ORD-1013";"__import__odoo_insider__.product_1_variant";"4";"344.1"
"1124";"__import__odoo_insider__.ORD-1101";"__import__odoo_insider__.product_17_variant";"8";"179.50625"
"672";"__import__odoo_insider__.ORD-1128";"__import__odoo_insider__.product_5_variant";"6";"460.035"
"1146";"__import__odoo_insider__.ORD-1187";"__import__odoo_insider__.product_6_variant";"6";"494.04833333333335"
"329";"__import__odoo_insider__.ORD-1104";"__import__odoo_insider__.product_18_variant";"4";"103.065"
"844";"__import__odoo_insider__.ORD-1073";"__import__odoo_insider__.product_18_variant";"6";"302.92833333333334"
"7";"__import__odoo_insider__.ORD-1018";"__import__odoo_insider__.product_10_variant";"8";"435.52375"
"993";"__import__odoo_insider__.ORD-1044";"__import__odoo_insider__.product_16_variant";"5";"26.924"
"26";"__import__odoo_insider__.ORD-1030";"__import__odoo_insider__.product_5_variant";"8";"87.475"
"386";"__import__odoo_insider__.ORD-1170";"__import__odoo_insider__.product_20_variant";"9";"46.05555555555556"
"91";"__import__odoo_insider__.ORD-1014";"__import__odoo_insider__.product_3_variant";"6";"232.83666666666667"
"1126";"__import__odoo_insider__.ORD-1198";"__import__odoo_insider__.product_3_variant";"9";"401.1033333333333"
"922";"__import__odoo_insider__.ORD-1041";"__import__odoo_insider__.product_8_variant";"9";"64.79555555555555"
"835";"__import__odoo_insider__.ORD-1080";"__import__odoo_insider__.product_10_variant";"4";"279.62"
"1099";"__import__odoo_insider__.ORD-1004";"__import__odoo_insider__.product_8_variant";"5";"441.948"
"1160";"__import__odoo_insider__.ORD-1005";"__import__odoo_insider__.product_7_variant";"8";"429.78875"
"1087";"__import__odoo_insider__.ORD-1077";"__import__odoo_insider__.product_16_variant";"7";"429.9585714285714"
"1167";"__import__odoo_insider__.ORD-1114";"__import__odoo_insider__.product_5_variant";"6";"22.319999999999997"
"1380";"__import__odoo_insider__.ORD-1070";"__import__odoo_insider__.product_16_variant";"5";"411.654"
"139";"__import__odoo_insider__.ORD-1057";"__import__odoo_insider__.product_4_variant";"2";"165.27"
"150";"__import__odoo_insider__.ORD-1041";"__import__odoo_insider__.product_9_variant";"5";"295.598"
"1077";"__import__odoo_insider__.ORD-1197";"__import__odoo_insider__.product_13_variant";"5";"426.918"
"130";"__import__odoo_insider__.ORD-1160";"__import__odoo_insider__.product_3_variant";"3";"458.1366666666667"
"866";"__import__odoo_insider__.ORD-1040";"__import__odoo_insider__.product_13_variant";"7";"111.33142857142857"
"734";"__import__odoo_insider__.ORD-1124";"__import__odoo_insider__.product_20_variant";"1";"26.2"
"1361";"__import__odoo_insider__.ORD-1005";"__import__odoo_insider__.product_11_variant";"4";"220.5325"
"154";"__import__odoo_insider__.ORD-1036";"__import__odoo_insider__.product_18_variant";"4";"373.67"
"773";"__import__odoo_insider__.ORD-1033";"__import__odoo_insider__.product_15_variant";"6";"58.98166666666666"
"390";"__import__odoo_insider__.ORD-1070";"__import__odoo_insider__.product_1_variant";"5";"431.24799999999993"
"407";"__import__odoo_insider__.ORD-1128";"__import__odoo_insider__.product_20_variant";"4";"43.6375"
"1109";"__import__odoo_insider__.ORD-1046";"__import__odoo_insider__.product_19_variant";"10";"150.098"
"271";"__import__odoo_insider__.ORD-1046";"__import__odoo_insider__.product_17_variant";"8";"498.90375"
"1067";"__import__odoo_insider__.ORD-1040";"__import__odoo_insider__.product_9_variant";"10";"483.837"
"1308";"__import__odoo_insider__.ORD-1170";"__import__odoo_insider__.product_15_variant";"4";"437.6275"
"27";"__import__odoo_insider__.ORD-1008";"__import__odoo_insider__.product_3_variant";"6";"35.5"
"1433";"__import__odoo_insider__.ORD-1090";"__import__odoo_insider__.product_2_variant";"1";"321.93"
"989";"__import__odoo_insider__.ORD-1013";"__import__odoo_insider__.product_4_variant";"7";"376.30571428571426"
"970";"__import__odoo_insider__.ORD-1145";"__import__odoo_insider__.product_7_variant";"10";"339.81399999999996"
"486";"__import__odoo_insider__.ORD-1124";"__import__odoo_insider__.product_16_variant";"7";"395.2257142857143"
"294";"__import__odoo_insider__.ORD-1052";"__import__odoo_insider__.product_8_variant";"1";"495.7"
"354";"__import__odoo_insider__.ORD-1027";"__import__odoo_insider__.product_20_variant";"8";"276.155"
"1336";"__import__odoo_insider__.ORD-1057";"__import__odoo_insider__.product_2_variant";"7";"63.29"
"571";"__import__odoo_insider__.ORD-1099";"__import__odoo_insider__.product_8_variant";"10";"302.87800000000004"
"748";"__import__odoo_insider__.ORD-1018";"__import__odoo_insider__.product_20_variant";"9";"104.76888888888888"
"1409";"__import__odoo_insider__.ORD-1099";"__import__odoo_insider__.product_1_variant";"9";"499.28888888888895"
"817";"__import__odoo_insider__.ORD-1163";"__import__odoo_insider__.product_20_variant";"10";"468.145"
"955";"__import__odoo_insider__.ORD-1104";"__import__odoo_insider__.product_2_variant";"4";"323.8725"
"1078";"__import__odoo_insider__.ORD-1015";"__import__odoo_insider__.product_10_variant";"3";"464.6933333333333"
"1195";"__import__odoo_insider__.ORD-1115";"__import__odoo_insider__.product_3_variant";"9";"141.04333333333335"
"1188";"__import__odoo_insider__.ORD-1009";"__import__odoo_insider__.product_1_variant";"3";"20.276666666666667"
"906";"__import__odoo_insider__.ORD-1018";"__import__odoo_insider__.product_8_variant";"4";"289.15"
"40";"__import__odoo_insider__.ORD-1146";"__import__odoo_insider__.product_20_variant";"9";"115.38777777777779"
"1333";"__import__odoo_insider__.ORD-1063";"__import__odoo_insider__.product_19_variant";"10";"99.25800000000001"
"495";"__import__odoo_insider__.ORD-1034";"__import__odoo_insider__.product_1_variant";"1";"92.66"
"179";"__import__odoo_insider__.ORD-1179";"__import__odoo_insider__.product_20_variant";"7";"478.6228571428572"
"789";"__import__odoo_insider__.ORD-1077";"__import__odoo_insider__.product_5_variant";"6";"484.08"
"243";"__import__odoo_insider__.ORD-1005";"__import__odoo_insider__.product_8_variant";"1";"430.49"
"790";"__import__odoo_insider__.ORD-1137";"__import__odoo_insider__.product_9_variant";"8";"31.40375"
"1328";"__import__odoo_insider__.ORD-1009";"__import__odoo_insider__.product_14_variant";"10";"258.461"
"519";"__import__odoo_insider__.ORD-1013";"__import__odoo_insider__.product_1_variant";"2";"76.31"
"168";"__import__odoo_insider__.ORD-1170";"__import__odoo_insider__.product_15_variant";"7";"129.95285714285714"
"1179";"__import__odoo_insider__.ORD-1194";"__import__odoo_insider__.product_16_variant";"5";"315.04"
"406";"__import__odoo_insider__.ORD-1118";"__import__odoo_insider__.product_20_variant";"2";"337.89"
"1056";"__import__odoo_insider__.ORD-1057";"__import__odoo_insider__.product_13_variant";"7";"332.14428571428573"
"902";"__import__odoo_insider__.ORD-1044";"__import__odoo_insider__.product_20_variant";"2";"107.935"
"881";"__import__odoo_insider__.ORD-1057";"__import__odoo_insider__.product_9_variant";"1";"163.26"
"969";"__import__odoo_insider__.ORD-1163";"__import__odoo_insider__.product_19_variant";"7";"465.15857142857146"
"585";"__import__odoo_insider__.ORD-1180";"__import__odoo_insider__.product_10_variant";"4";"400.4"
"469";"__import__odoo_insider__.ORD-1160";"__import__odoo_insider__.product_2_variant";"9";"171.34"
"328";"__import__odoo_insider__.ORD-1080";"__import__odoo_insider__.product_11_variant";"7";"76.48285714285714"
"746";"__import__odoo_insider__.ORD-1005";"__import__odoo_insider__.product_6_variant";"4";"206.9475"
"1324";"__import__odoo_insider__.ORD-1184";"__import__odoo_insider__.product_4_variant";"6";"312.38166666666666"
"185";"__import__odoo_insider__.ORD-1197";"__import__odoo_insider__.product_5_variant";"3";"327.0833333333333"
"617";"__import__odoo_insider__.ORD-1078";"__import__odoo_insider__.product_16_variant";"8";"297.205"
"76";"__import__odoo_insider__.ORD-1004";"__import__odoo_insider__.product_19_variant";"10";"333.08299999999997"
"599";"__import__odoo_insider__.ORD-1002";"__import__odoo_insider__.product_3_variant";"9";"44.84222222222222"
"41";"__import__odoo_insider__.ORD-1018";"__import__odoo_insider__.product_7_variant";"6";"225.13833333333332"
"335";"__import__odoo_insider__.ORD-1141";"__import__odoo_insider__.product_14_variant";"8";"273.55375"
"458";"__import__odoo_insider__.ORD-1080";"__import__odoo_insider__.product_13_variant";"1";"289.4"
"1141";"__import__odoo_insider__.ORD-1013";"__import__odoo_insider__.product_20_variant";"5";"340.32800000000003"
"649";"__import__odoo_insider__.ORD-1141";"__import__odoo_insider__.product_18_variant";"8";"212.37375"
"705";"__import__odoo_insider__.ORD-1143";"__import__odoo_insider__.product_10_variant";"10";"257.259"
"1443";"__import__odoo_insider__.ORD-1143";"__import__odoo_insider__.product_2_variant";"8";"382.58875"
"524";"__import__odoo_insider__.ORD-1020";"__import__odoo_insider__.product_1_variant";"7";"336.86285714285714"
"1487";"__import__odoo_insider__.ORD-1123";"__import__odoo_insider__.product_6_variant";"1";"313.18"
"577";"__import__odoo_insider__.ORD-1192";"__import__odoo_insider__.product_3_variant";"7";"158.8457142857143"
"1359";"__import__odoo_insider__.ORD-1193";"__import__odoo_insider__.product_9_variant";"3";"56.48666666666667"
"84";"__import__odoo_insider__.ORD-1067";"__import__odoo_insider__.product_17_variant";"3";"197.12666666666667"
"980";"__import__odoo_insider__.ORD-1195";"__import__odoo_insider__.product_16_variant";"8";"62.43125"
"351";"__import__odoo_insider__.ORD-1013";"__import__odoo_insider__.product_14_variant";"1";"489.92"
"884";"__import__odoo_insider__.ORD-1162";"__import__odoo_insider__.product_13_variant";"1";"495.45"
"526";"__import__odoo_insider__.ORD-1129";"__import__odoo_insider__.product_11_variant";"6";"366.56166666666667"
"872";"__import__odoo_insider__.ORD-1095";"__import__odoo_insider__.product_17_variant";"7";"142.60999999999999"
"1172";"__import__odoo_insider__.ORD-1080";"__import__odoo_insider__.product_10_variant";"4";"332.2375"
"918";"__import__odoo_insider__.ORD-1124";"__import__odoo_insider__.product_7_variant";"10";"309.717"
"78";"__import__odoo_insider__.ORD-1120";"__import__odoo_insider__.product_16_variant";"6";"382.0916666666667"
"671";"__import__odoo_insider__.ORD-1114";"__import__odoo_insider__.product_12_variant";"2";"73.975"
"183";"__import__odoo_insider__.ORD-1147";"__import__odoo_insider__.product_9_variant";"8";"197.17125"
"794";"__import__odoo_insider__.ORD-1195";"__import__odoo_insider__.product_10_variant";"7";"194.54857142857142"
"921";"__import__odoo_insider__.ORD-1192";"__import__odoo_insider__.product_16_variant";"3";"337.90333333333336"
"1478";"__import__odoo_insider__.ORD-1116";"__import__odoo_insider__.product_14_variant";"4";"263.0025"
"1484";"__import__odoo_insider__.ORD-1139";"__import__odoo_insider__.product_16_variant";"8";"200.1075"
"30";"__import__odoo_insider__.ORD-1131";"__import__odoo_insider__.product_2_variant";"6";"230.94833333333335"
"255";"__import__odoo_insider__.ORD-1163";"__import__odoo_insider__.product_4_variant";"4";"405.205"
"85";"__import__odoo_insider__.ORD-1175";"__import__odoo_insider__.product_5_variant";"3";"349.0233333333333"
"176";"__import__odoo_insider__.ORD-1018";"__import__odoo_insider__.product_5_variant";"4";"93.2625"
"445";"__import__odoo_insider__.ORD-1031";"__import__odoo_insider__.product_5_variant";"5";"485.264"
"663";"__import__odoo_insider__.ORD-1116";"__import__odoo_insider__.product_8_variant";"2";"94.225"
"1106";"__import__odoo_insider__.ORD-1046";"__import__odoo_insider__.product_9_variant";"3";"88.95333333333333"
"762";"__import__odoo_insider__.ORD-1045";"__import__odoo_insider__.product_12_variant";"4";"448.25"
"1440";"__import__odoo_insider__.ORD-1068";"__import__odoo_insider__.product_19_variant";"4";"454.58"
"1312";"__import__odoo_insider__.ORD-1124";"__import__odoo_insider__.product_5_variant";"1";"318.37"
"1270";"__import__odoo_insider__.ORD-1111";"__import__odoo_insider__.product_19_variant";"2";"144.665"
"119";"__import__odoo_insider__.ORD-1008";"__import__odoo_insider__.product_14_variant";"9";"233.19"
"480";"__import__odoo_insider__.ORD-1070";"__import__odoo_insider__.product_8_variant";"10";"470.101"
"1302";"__import__odoo_insider__.ORD-1116";"__import__odoo_insider__.product_17_variant";"10";"48.801"
"319";"__import__odoo_insider__.ORD-1082";"__import__odoo_insider__.product_2_variant";"1";"237.43"
"948";"__import__odoo_insider__.ORD-1101";"__import__odoo_insider__.product_2_variant";"1";"345.21"
"442";"__import__odoo_insider__.ORD-1147";"__import__odoo_insider__.product_11_variant";"4";"138.5825"
"1156";"__import__odoo_insider__.ORD-1109";"__import__odoo_insider__.product_15_variant";"4";"398.715"
"598";"__import__odoo_insider__.ORD-1032";"__import__odoo_insider__.product_2_variant";"1";"484.02"
"450";"__import__odoo_insider__.ORD-1195";"__import__odoo_insider__.product_19_variant";"3";"77.09"
"277";"__import__odoo_insider__.ORD-1031";"__import__odoo_insider__.product_6_variant";"9";"111.4"
"1233";"__import__odoo_insider__.ORD-1198";"__import__odoo_insider__.product_20_variant";"6";"302.40000000000003"
"1127";"__import__odoo_insider__.ORD-1062";"__import__odoo_insider__.product_20_variant";"8";"71.1975"
"1492";"__import__odoo_insider__.ORD-1136";"__import__odoo_insider__.product_17_variant";"7";"479.96714285714285"
"972";"__import__odoo_insider__.ORD-1197";"__import__odoo_insider__.product_20_variant";"5";"487.85600000000005"
"363";"__import__odoo_insider__.ORD-1170";"__import__odoo_insider__.product_14_variant";"1";"437.97"
"1252";"__import__odoo_insider__.ORD-1052";"__import__odoo_insider__.product_2_variant";"3";"306.7033333333333"
"542";"__import__odoo_insider__.ORD-1086";"__import__odoo_insider__.product_19_variant";"2";"402.29"
"93";"__import__odoo_insider__.ORD-1013";"__import__odoo_insider__.product_18_variant";"9";"248.53"
"740";"__import__odoo_insider__.ORD-1067";"__import__odoo_insider__.product_11_variant";"7";"120.01142857142858"
"950";"__import__odoo_insider__.ORD-1026";"__import__odoo_insider__.product_5_variant";"1";"383.05"
"1481";"__import__odoo_insider__.ORD-1031";"__import__odoo_insider__.product_3_variant";"4";"349.155"
"1070";"__import__odoo_insider__.ORD-1086";"__import__odoo_insider__.product_2_variant";"2";"468.08"
"433";"__import__odoo_insider__.ORD-1109";"__import__odoo_insider__.product_1_variant";"4";"346.5875"
"503";"__import__odoo_insider__.ORD-1120";"__import__odoo_insider__.product_15_variant";"5";"339.044"
"99";"__import__odoo_insider__.ORD-1082";"__import__odoo_insider__.product_1_variant";"10";"253.31300000000002"
"1469";"__import__odoo_insider__.ORD-1000";"__import__odoo_insider__.product_16_variant";"6";"244.4"
"1184";"__import__odoo_insider__.ORD-1154";"__import__odoo_insider__.product_10_variant";"9";"72.67666666666668"
"1488";"__import__odoo_insider__.ORD-1106";"__import__odoo_insider__.product_20_variant";"8";"120.0525"
"995";"__import__odoo_insider__.ORD-1160";"__import__odoo_insider__.product_8_variant";"5";"366.684"
"455";"__import__odoo_insider__.ORD-1050";"__import__odoo_insider__.product_1_variant";"2";"232.56"
"387";"__import__odoo_insider__.ORD-1146";"__import__odoo_insider__.product_15_variant";"2";"241.15"
"1427";"__import__odoo_insider__.ORD-1068";"__import__odoo_insider__.product_2_variant";"10";"379.084"
"221";"__import__odoo_insider__.ORD-1031";"__import__odoo_insider__.product_18_variant";"10";"316.123"
"74";"__import__odoo_insider__.ORD-1013";"__import__odoo_insider__.product_18_variant";"8";"34.13625"
"978";"__import__odoo_insider__.ORD-1027";"__import__odoo_insider__.product_6_variant";"2";"108.01"
"1185";"__import__odoo_insider__.ORD-1101";"__import__odoo_insider__.product_8_variant";"6";"192.51999999999998"
"593";"__import__odoo_insider__.ORD-1192";"__import__odoo_insider__.product_9_variant";"4";"415.5775"
"24";"__import__odoo_insider__.ORD-1133";"__import__odoo_insider__.product_17_variant";"2";"304.555"
"457";"__import__odoo_insider__.ORD-1077";"__import__odoo_insider__.product_1_variant";"8";"48.36375"
"1244";"__import__odoo_insider__.ORD-1170";"__import__odoo_insider__.product_20_variant";"7";"463.62142857142857"
"290";"__import__odoo_insider__.ORD-1114";"__import__odoo_insider__.product_9_variant";"5";"76.55"
"694";"__import__odoo_insider__.ORD-1032";"__import__odoo_insider__.product_14_variant";"1";"156.36"
"94";"__import__odoo_insider__.ORD-1154";"__import__odoo_insider__.product_11_variant";"4";"35.6775"
"51";"__import__odoo_insider__.ORD-1194";"__import__odoo_insider__.product_12_variant";"3";"413.73333333333335"
"1385";"__import__odoo_insider__.ORD-1087";"__import__odoo_insider__.product_2_variant";"1";"443.0"
"547";"__import__odoo_insider__.ORD-1017";"__import__odoo_insider__.product_12_variant";"9";"259.6066666666667"
"1306";"__import__odoo_insider__.ORD-1197";"__import__odoo_insider__.product_17_variant";"3";"51.03666666666667"
"1060";"__import__odoo_insider__.ORD-1152";"__import__odoo_insider__.product_15_variant";"6";"297.64"
"197";"__import__odoo_insider__.ORD-1120";"__import__odoo_insider__.product_15_variant";"2";"28.85"
"1136";"__import__odoo_insider__.ORD-1170";"__import__odoo_insider__.product_11_variant";"5";"130.01"
"37";"__import__odoo_insider__.ORD-1034";"__import__odoo_insider__.product_20_variant";"5";"187.93"
"564";"__import__odoo_insider__.ORD-1041";"__import__odoo_insider__.product_18_variant";"8";"113.16375"
"353";"__import__odoo_insider__.ORD-1030";"__import__odoo_insider__.product_13_variant";"10";"444.799"
"196";"__import__odoo_insider__.ORD-1094";"__import__odoo_insider__.product_2_variant";"3";"384.26666666666665"
"1428";"__import__odoo_insider__.ORD-1041";"__import__odoo_insider__.product_7_variant";"5";"381.512"
"1013";"__import__odoo_insider__.ORD-1179";"__import__odoo_insider__.product_5_variant";"3";"88.39666666666666"
"1086";"__import__odoo_insider__.ORD-1050";"__import__odoo_insider__.product_20_variant";"6";"143.63166666666666"
"1243";"__import__odoo_insider__.ORD-1036";"__import__odoo_insider__.product_1_variant";"5";"40.769999999999996"
"418";"__import__odoo_insider__.ORD-1184";"__import__odoo_insider__.product_12_variant";"1";"94.01"
"207";"__import__odoo_insider__.ORD-1118";"__import__odoo_insider__.product_20_variant";"5";"65.588"
"1199";"__import__odoo_insider__.ORD-1013";"__import__odoo_insider__.product_8_variant";"9";"73.35444444444445"
"849";"__import__odoo_insider__.ORD-1133";"__import__odoo_insider__.product_16_variant";"8";"215.39625"
"1009";"__import__odoo_insider__.ORD-1195";"__import__odoo_insider__.product_7_variant";"3";"30.853333333333335"
"1193";"__import__odoo_insider__.ORD-1111";"__import__odoo_insider__.product_6_variant";"6";"174.285"
"1258";"__import__odoo_insider__.ORD-1002";"__import__odoo_insider__.product_11_variant";"1";"355.3"
"1010";"__import__odoo_insider__.ORD-1033";"__import__odoo_insider__.product_3_variant";"8";"479.215"
"1240";"__import__odoo_insider__.ORD-1077";"__import__odoo_insider__.product_17_variant";"7";"354.19571428571425"
"1284";"__import__odoo_insider__.ORD-1134";"__import__odoo_insider__.product_10_variant";"3";"313.3233333333333"
"347";"__import__odoo_insider__.ORD-1107";"__import__odoo_insider__.product_17_variant";"5";"290.18"
"643";"__import__odoo_insider__.ORD-1130";"__import__odoo_insider__.product_20_variant";"10";"232.373"
"104";"__import__odoo_insider__.ORD-1173";"__import__odoo_insider__.product_6_variant";"4";"59.5525"
"396";"__import__odoo_insider__.ORD-1042";"__import__odoo_insider__.product_13_variant";"7";"417.45285714285717"
"583";"__import__odoo_insider__.ORD-1184";"__import__odoo_insider__.product_2_variant";"10";"334.605"
"356";"__import__odoo_insider__.ORD-1018";"__import__odoo_insider__.product_18_variant";"6";"270.67833333333334"
"1000";"__import__odoo_insider__.ORD-1193";"__import__odoo_insider__.product_6_variant";"3";"443.0733333333333"
"411";"__import__odoo_insider__.ORD-1163";"__import__odoo_insider__.product_8_variant";"6";"357.7383333333333"
"572";"__import__odoo_insider__.ORD-1027";"__import__odoo_insider__.product_4_variant";"3";"271.40000000000003"
"425";"__import__odoo_insider__.ORD-1063";"__import__odoo_insider__.product_6_variant";"7";"149.10285714285715"
"610";"__import__odoo_insider__.ORD-1082";"__import__odoo_insider__.product_18_variant";"5";"370.752"
"625";"__import__odoo_insider__.ORD-1160";"__import__odoo_insider__.product_14_variant";"5";"75.25"
"75";"__import__odoo_insider__.ORD-1012";"__import__odoo_insider__.product_15_variant";"6";"330.9866666666667"
